,Name,Label,Origin,Shape,Height,Width,Luminosity,Brightness
20179,EO_275189.jpg,Eosinophil,Barcelona,"(363, 360, 3)",363,360,193.3445987654321,192.69670524691358
42386,95-8-24-2_18_2.jpg,Eosinophil,Raabin,"(575, 575, 3)",575,575,142.39266203703704,133.3950462962963
22625,EO_977622.jpg,Eosinophil,Barcelona,"(363, 360, 3)",363,360,183.96231481481482,180.86480709876543
21496,EO_648962.jpg,Eosinophil,Barcelona,"(363, 360, 3)",363,360,185.28642746913582,182.34230709876545
20226,EO_287969.jpg,Eosinophil,Barcelona,"(363, 360, 3)",363,360,185.49265432098767,182.01676697530866
42561,95-8-27-1_279_8.jpg,Eosinophil,Raabin,"(575, 575, 3)",575,575,163.29179783950616,156.51933641975307
42839,95-9-3-4_126_1.jpg,Eosinophil,Raabin,"(575, 575, 3)",575,575,132.8946450617284,124.54126543209877
22115,EO_825733.jpg,Eosinophil,Barcelona,"(363, 360, 3)",363,360,194.1121450617284,192.83574845679013
42608,95-8-27-1_339_4.jpg,Eosinophil,Raabin,"(575, 575, 3)",575,575,143.22074074074075,132.34576388888888
37940,95-8-27-1_49_1.jpg,Eosinophil,Raabin,"(575, 575, 3)",575,575,131.33613425925927,118.49833333333333
22019,EO_799276.jpg,Eosinophil,Barcelona,"(363, 360, 3)",363,360,188.90293209876543,187.21639660493827
20333,EO_321841.jpg,Eosinophil,Barcelona,"(363, 360, 3)",363,360,198.03584104938273,197.38747685185186
20135,EO_263788.jpg,Eosinophil,Barcelona,"(363, 360, 3)",363,360,187.76749228395062,185.0195138888889
20657,EO_417023.jpg,Eosinophil,Barcelona,"(363, 360, 3)",363,360,192.51760802469136,191.3373611111111
21740,EO_721822.jpg,Eosinophil,Barcelona,"(363, 360, 3)",363,360,189.15572530864196,186.7532175925926
20698,EO_429010.jpg,Eosinophil,Barcelona,"(363, 360, 3)",363,360,191.48793209876544,189.44181327160493
22682,EO_996545.jpg,Eosinophil,Barcelona,"(363, 360, 3)",363,360,183.66089506172838,180.03748456790123
533,EOS_0377.tiff,Eosinophil,Munich,"(400, 400, 3)",400,400,185.78582561728396,172.25131172839505
20937,EO_490551.jpg,Eosinophil,Barcelona,"(363, 360, 3)",363,360,180.10300925925927,176.99962962962962
21937,EO_77567.jpg,Eosinophil,Barcelona,"(363, 360, 3)",363,360,191.87273148148148,190.91916666666665
37682,95-8-27-1_11_1.jpg,Eosinophil,Raabin,"(575, 575, 3)",575,575,150.75425925925927,142.23979938271606
20494,EO_366118.jpg,Eosinophil,Barcelona,"(363, 360, 3)",363,360,187.57446759259258,184.85148148148147
236,EOS_0080.tiff,Eosinophil,Munich,"(400, 400, 3)",400,400,189.34649691358024,177.2821064814815
42700,95-8-27-1_489_2.jpg,Eosinophil,Raabin,"(575, 575, 3)",575,575,149.59014660493827,142.6988348765432
21481,EO_645275.jpg,Eosinophil,Barcelona,"(363, 360, 3)",363,360,191.61641203703704,190.85685185185184
37978,95-8-27-1_93_2.jpg,Eosinophil,Raabin,"(575, 575, 3)",575,575,163.87938271604938,156.24127314814814
21877,EO_757296.jpg,Eosinophil,Barcelona,"(363, 360, 3)",363,360,191.41939814814816,190.27195216049384
42254,95-8-12-4_147_1.jpg,Eosinophil,Raabin,"(575, 575, 3)",575,575,150.16268518518518,141.62123456790124
42265,95-8-12-5_77_3.jpg,Eosinophil,Raabin,"(575, 575, 3)",575,575,133.5685648148148,121.48834104938271
42740,95-8-27-1_70_2.jpg,Eosinophil,Raabin,"(575, 575, 3)",575,575,154.02890432098766,146.47761574074073
20405,EO_341403.jpg,Eosinophil,Barcelona,"(363, 360, 3)",363,360,191.55329475308642,190.38131172839505
37931,95-8-27-1_46_3.jpg,Eosinophil,Raabin,"(575, 575, 3)",575,575,151.58836419753086,142.53159722222222
37943,95-8-27-1_505_3.jpg,Eosinophil,Raabin,"(575, 575, 3)",575,575,146.18904320987653,138.31695216049383
22253,EO_865226.jpg,Eosinophil,Barcelona,"(363, 360, 3)",363,360,193.16125,192.34603395061728
20929,EO_489904.jpg,Eosinophil,Barcelona,"(363, 360, 3)",363,360,185.25148148148148,183.02190586419752
21241,EO_574965.jpg,Eosinophil,Barcelona,"(363, 360, 3)",363,360,184.66564043209877,180.96335648148147
21996,EO_79281.jpg,Eosinophil,Barcelona,"(363, 360, 3)",363,360,190.33302469135802,187.74471450617284
20750,EO_445433.jpg,Eosinophil,Barcelona,"(363, 360, 3)",363,360,197.51101080246914,196.48572530864197
37885,95-8-27-1_403_5.jpg,Eosinophil,Raabin,"(575, 575, 3)",575,575,148.36492283950616,141.31969907407407
20654,EO_416434.jpg,Eosinophil,Barcelona,"(363, 360, 3)",363,360,192.03662037037037,190.46536265432098
19917,EO_209177.jpg,Eosinophil,Barcelona,"(363, 360, 3)",363,360,188.84952932098764,186.4716049382716
19600,EO_106056.jpg,Eosinophil,Barcelona,"(363, 360, 3)",363,360,197.86662037037038,197.92436728395063
20171,EO_274103.jpg,Eosinophil,Barcelona,"(363, 360, 3)",363,360,182.53216049382715,178.25704475308643
21976,EO_786351.jpg,Eosinophil,Barcelona,"(363, 360, 3)",363,360,187.64,185.5616049382716
19657,EO_122655.jpg,Eosinophil,Barcelona,"(363, 360, 3)",363,360,184.4538348765432,181.52948302469136
21589,EO_675086.jpg,Eosinophil,Barcelona,"(363, 360, 3)",363,360,182.43711419753086,178.63749228395062
21170,EO_552873.jpg,Eosinophil,Barcelona,"(363, 360, 3)",363,360,167.2663348765432,160.69158950617285
22009,EO_795895.jpg,Eosinophil,Barcelona,"(363, 360, 3)",363,360,190.17856481481482,188.24121141975309
21659,EO_696559.jpg,Eosinophil,Barcelona,"(363, 360, 3)",363,360,200.62006944444445,201.11716820987655
287,EOS_0131.tiff,Eosinophil,Munich,"(400, 400, 3)",400,400,196.45514660493828,187.77610339506174
42304,95-8-17-3_225_1.jpg,Eosinophil,Raabin,"(575, 575, 3)",575,575,140.23011574074073,131.73480709876543
21635,EO_689705.jpg,Eosinophil,Barcelona,"(363, 360, 3)",363,360,193.77012345679012,192.93088734567903
20738,EO_442649.jpg,Eosinophil,Barcelona,"(363, 360, 3)",363,360,186.52328703703705,183.72094907407407
22476,EO_936658.jpg,Eosinophil,Barcelona,"(363, 360, 3)",363,360,187.82350308641975,185.5502314814815
21357,EO_6091.jpg,Eosinophil,Barcelona,"(363, 360, 3)",363,360,189.43280092592593,187.04283179012344
22441,EO_923869.jpg,Eosinophil,Barcelona,"(363, 360, 3)",363,360,195.42442901234568,194.41706790123456
42274,95-8-13-4_245_1.jpg,Eosinophil,Raabin,"(575, 575, 3)",575,575,144.58583333333334,135.05639660493827
37809,95-8-27-1_275_1.jpg,Eosinophil,Raabin,"(575, 575, 3)",575,575,154.145362654321,145.76849537037037
20967,EO_497408.jpg,Eosinophil,Barcelona,"(363, 360, 3)",363,360,189.18054783950618,187.53783179012345
37849,95-8-27-1_343_1.jpg,Eosinophil,Raabin,"(575, 575, 3)",575,575,154.59905864197532,145.7919984567901
554,EOS_0398.tiff,Eosinophil,Munich,"(400, 400, 3)",400,400,192.5735648148148,181.82876543209878
21122,EO_538821.jpg,Eosinophil,Barcelona,"(363, 360, 3)",363,360,188.64945216049384,186.6372762345679
21442,EO_633545.jpg,Eosinophil,Barcelona,"(363, 360, 3)",363,360,187.02282407407407,184.45388888888888
37824,95-8-27-1_300_2.jpg,Eosinophil,Raabin,"(575, 575, 3)",575,575,149.54265432098765,141.0171450617284
37755,95-8-27-1_212_1.jpg,Eosinophil,Raabin,"(575, 575, 3)",575,575,146.50422067901235,135.85944444444445
42471,95-8-27-1_16_4.jpg,Eosinophil,Raabin,"(575, 575, 3)",575,575,143.4911574074074,132.73782407407407
20143,EO_265718.jpg,Eosinophil,Barcelona,"(363, 360, 3)",363,360,189.52011574074075,187.4406712962963
20576,EO_390237.jpg,Eosinophil,Barcelona,"(363, 360, 3)",363,360,183.35003086419752,179.4005864197531
42305,95-8-17-3_230_2.jpg,Eosinophil,Raabin,"(575, 575, 3)",575,575,142.87382716049382,134.08912808641975
21225,EO_569320.jpg,Eosinophil,Barcelona,"(363, 360, 3)",363,360,193.11943672839507,191.58166666666668
20934,EO_490251.jpg,Eosinophil,Barcelona,"(363, 360, 3)",363,360,185.4924074074074,182.57314043209877
21344,EO_606513.jpg,Eosinophil,Barcelona,"(363, 360, 3)",363,360,188.90422067901235,186.47765432098765
42136,95-5-10-1_539_1.jpg,Eosinophil,Raabin,"(575, 575, 3)",575,575,144.3688811728395,131.72637345679013
42491,95-8-27-1_206_1.jpg,Eosinophil,Raabin,"(575, 575, 3)",575,575,150.45618055555556,141.82751543209878
258,EOS_0102.tiff,Eosinophil,Munich,"(400, 400, 3)",400,400,182.609112654321,167.83038580246912
20785,EO_454445.jpg,Eosinophil,Barcelona,"(363, 360, 3)",363,360,191.7469675925926,189.77519290123456
19648,EO_119318.jpg,Eosinophil,Barcelona,"(363, 360, 3)",363,360,182.5517438271605,179.3803549382716
19659,EO_123299.jpg,Eosinophil,Barcelona,"(363, 360, 3)",363,360,195.11025462962962,194.47113425925926
366,EOS_0210.tiff,Eosinophil,Munich,"(400, 400, 3)",400,400,204.34355709876544,192.53851851851852
21251,EO_577940.jpg,Eosinophil,Barcelona,"(363, 360, 3)",363,360,185.28679783950616,182.61666666666667
450,EOS_0294.tiff,Eosinophil,Munich,"(400, 400, 3)",400,400,186.570625,171.3391975308642
19664,EO_124265.jpg,Eosinophil,Barcelona,"(363, 360, 3)",363,360,188.3638811728395,186.42359567901235
19972,EO_220987.jpg,Eosinophil,Barcelona,"(363, 360, 3)",363,360,193.65337191358026,192.7745524691358
22076,EO_815051.jpg,Eosinophil,Barcelona,"(363, 360, 3)",363,360,191.30828703703705,189.43310185185186
381,EOS_0225.tiff,Eosinophil,Munich,"(400, 400, 3)",400,400,183.44947530864198,168.3484336419753
20545,EO_379753.jpg,Eosinophil,Barcelona,"(363, 360, 3)",363,360,179.35689043209877,176.6806327160494
329,EOS_0173.tiff,Eosinophil,Munich,"(400, 400, 3)",400,400,198.05922839506172,186.262399691358
20861,EO_475490.jpg,Eosinophil,Barcelona,"(363, 360, 3)",363,360,186.9721913580247,183.67183641975308
42716,95-8-27-1_51_1.jpg,Eosinophil,Raabin,"(575, 575, 3)",575,575,148.99989969135802,141.078125
454,EOS_0298.tiff,Eosinophil,Munich,"(400, 400, 3)",400,400,190.73929783950618,178.93625
19881,EO_195564.jpg,Eosinophil,Barcelona,"(363, 360, 3)",363,360,195.9850925925926,194.83648919753085
20118,EO_259488.jpg,Eosinophil,Barcelona,"(363, 360, 3)",363,360,183.3278009259259,180.34064043209875
21487,EO_647323.jpg,Eosinophil,Barcelona,"(363, 360, 3)",363,360,187.72668981481482,184.7817901234568
20189,EO_277857.jpg,Eosinophil,Barcelona,"(363, 360, 3)",363,360,187.8759413580247,185.4173225308642
21763,EO_726274.jpg,Eosinophil,Barcelona,"(363, 360, 3)",363,360,191.58104938271606,190.30011574074075
20759,EO_447756.jpg,Eosinophil,Barcelona,"(363, 360, 3)",363,360,190.56516203703703,188.5011959876543
37737,95-8-27-1_182_2.jpg,Eosinophil,Raabin,"(575, 575, 3)",575,575,145.1782175925926,136.88361111111112
20264,EO_299128.jpg,Eosinophil,Barcelona,"(363, 360, 3)",363,360,183.86860339506174,180.0858950617284
22173,EO_845033.jpg,Eosinophil,Barcelona,"(363, 360, 3)",363,360,188.33686728395062,185.72010030864197
22022,EO_800344.jpg,Eosinophil,Barcelona,"(363, 360, 3)",363,360,195.6741049382716,193.7092438271605
22320,EO_89011.jpg,Eosinophil,Barcelona,"(363, 360, 3)",363,360,194.31239969135802,193.04809413580247
21745,EO_723342.jpg,Eosinophil,Barcelona,"(363, 360, 3)",363,360,187.99806327160493,186.45345679012345
42453,95-8-27-1_154_4.jpg,Eosinophil,Raabin,"(575, 575, 3)",575,575,149.988387345679,142.08481481481482
21586,EO_674236.jpg,Eosinophil,Barcelona,"(363, 360, 3)",363,360,183.5530787037037,180.9042052469136
21862,EO_750695.jpg,Eosinophil,Barcelona,"(363, 360, 3)",363,360,196.40060185185186,195.67877314814814
42283,95-8-13-4_380_2.jpg,Eosinophil,Raabin,"(575, 575, 3)",575,575,142.70675925925926,132.48716049382716
22641,EO_984357.jpg,Eosinophil,Barcelona,"(369, 366, 3)",369,366,200.68377314814813,192.42904320987654
21960,EO_783064.jpg,Eosinophil,Barcelona,"(369, 366, 3)",369,366,202.38143518518518,194.93532407407406
37860,95-8-27-1_357_1.jpg,Eosinophil,Raabin,"(575, 575, 3)",575,575,136.88523148148147,126.91028549382716
21608,EO_681139.jpg,Eosinophil,Barcelona,"(363, 360, 3)",363,360,188.8179012345679,186.96655092592593
21224,EO_569294.jpg,Eosinophil,Barcelona,"(363, 360, 3)",363,360,191.86027777777778,191.2547299382716
266,EOS_0110.tiff,Eosinophil,Munich,"(400, 400, 3)",400,400,194.79376543209875,182.01069444444445
20807,EO_457864.jpg,Eosinophil,Barcelona,"(363, 360, 3)",363,360,178.04697530864198,172.82484567901236
19660,EO_123327.jpg,Eosinophil,Barcelona,"(363, 360, 3)",363,360,186.06043981481483,183.22185956790125
19684,EO_131707.jpg,Eosinophil,Barcelona,"(363, 360, 3)",363,360,188.76516203703704,186.17420524691357
22495,EO_941251.jpg,Eosinophil,Barcelona,"(363, 360, 3)",363,360,185.39011574074075,183.08612654320987
21489,EO_647911.jpg,Eosinophil,Barcelona,"(363, 360, 3)",363,360,186.8811188271605,184.55817901234568
22260,EO_865813.jpg,Eosinophil,Barcelona,"(363, 360, 3)",363,360,191.9886111111111,190.85832561728395
22058,EO_811570.jpg,Eosinophil,Barcelona,"(363, 360, 3)",363,360,188.30804783950617,185.57899691358026
42848,95-9-3-4_216_1.jpg,Eosinophil,Raabin,"(575, 575, 3)",575,575,138.46484567901234,128.50009259259258
37792,95-8-27-1_258_3.jpg,Eosinophil,Raabin,"(575, 575, 3)",575,575,138.84456790123457,127.11350308641975
481,EOS_0325.tiff,Eosinophil,Munich,"(400, 400, 3)",400,400,187.3191589506173,173.86322530864197
37966,95-8-27-1_70_1.jpg,Eosinophil,Raabin,"(575, 575, 3)",575,575,159.7590972222222,152.223125
226,EOS_0070.tiff,Eosinophil,Munich,"(400, 400, 3)",400,400,181.1215586419753,168.3086111111111
20282,EO_304840.jpg,Eosinophil,Barcelona,"(363, 360, 3)",363,360,191.01876543209877,188.932237654321
21148,EO_547729.jpg,Eosinophil,Barcelona,"(363, 360, 3)",363,360,186.3988734567901,184.24358796296298
21090,EO_531157.jpg,Eosinophil,Barcelona,"(363, 360, 3)",363,360,190.12489969135802,188.6490200617284
42495,95-8-27-1_209_3.jpg,Eosinophil,Raabin,"(575, 575, 3)",575,575,147.72733796296296,139.2782175925926
20526,EO_375413.jpg,Eosinophil,Barcelona,"(363, 360, 3)",363,360,196.3857638888889,195.15929783950617
20113,EO_257520.jpg,Eosinophil,Barcelona,"(363, 360, 3)",363,360,194.79587962962964,193.72599537037038
20166,EO_273049.jpg,Eosinophil,Barcelona,"(363, 360, 3)",363,360,193.84416666666667,192.18591820987655
517,EOS_0361.tiff,Eosinophil,Munich,"(400, 400, 3)",400,400,186.4098611111111,171.57270061728394
424,EOS_0268.tiff,Eosinophil,Munich,"(400, 400, 3)",400,400,204.53797067901235,193.76597222222222
42415,95-8-27-1_121_3.jpg,Eosinophil,Raabin,"(575, 575, 3)",575,575,143.33987654320987,134.0048225308642
22667,EO_992150.jpg,Eosinophil,Barcelona,"(363, 360, 3)",363,360,183.25190586419754,179.94440586419753
22507,EO_944574.jpg,Eosinophil,Barcelona,"(363, 360, 3)",363,360,200.4282098765432,201.08355709876543
22378,EO_906513.jpg,Eosinophil,Barcelona,"(363, 360, 3)",363,360,192.4101388888889,190.89300925925926
21860,EO_750240.jpg,Eosinophil,Barcelona,"(363, 360, 3)",363,360,190.13604166666667,188.28234567901234
464,EOS_0308.tiff,Eosinophil,Munich,"(400, 400, 3)",400,400,184.98792438271605,174.32124228395062
22335,EO_894574.jpg,Eosinophil,Barcelona,"(363, 360, 3)",363,360,201.8486959876543,202.0087037037037
19621,EO_112463.jpg,Eosinophil,Barcelona,"(363, 360, 3)",363,360,187.2343209876543,185.3839737654321
21788,EO_731641.jpg,Eosinophil,Barcelona,"(363, 360, 3)",363,360,189.2091975308642,187.14666666666668
20177,EO_27502.jpg,Eosinophil,Barcelona,"(363, 360, 3)",363,360,187.8591898148148,186.35993827160493
412,EOS_0256.tiff,Eosinophil,Munich,"(400, 400, 3)",400,400,128.853125,118.5022762345679
22036,EO_803390.jpg,Eosinophil,Barcelona,"(363, 360, 3)",363,360,170.57546296296297,164.7870601851852
21490,EO_648175.jpg,Eosinophil,Barcelona,"(363, 360, 3)",363,360,194.0849151234568,193.18581018518518
42840,95-9-3-4_129_2.jpg,Eosinophil,Raabin,"(575, 575, 3)",575,575,149.08162808641976,140.89552469135802
19588,EO_101852.jpg,Eosinophil,Barcelona,"(363, 360, 3)",363,360,182.25537037037037,178.76528549382715
21693,EO_704475.jpg,Eosinophil,Barcelona,"(363, 360, 3)",363,360,193.3404012345679,192.32887345679012
37694,95-8-27-1_136_2.jpg,Eosinophil,Raabin,"(575, 575, 3)",575,575,142.6987962962963,134.23283950617284
19904,EO_202465.jpg,Eosinophil,Barcelona,"(363, 360, 3)",363,360,180.7468364197531,177.12423611111112
22529,EO_95105.jpg,Eosinophil,Barcelona,"(363, 360, 3)",363,360,187.63856481481483,186.36564814814815
19772,EO_161514.jpg,Eosinophil,Barcelona,"(363, 360, 3)",363,360,195.56547839506172,194.89264660493828
22601,EO_97141.jpg,Eosinophil,Barcelona,"(363, 360, 3)",363,360,190.6312114197531,188.7557175925926
20791,EO_455626.jpg,Eosinophil,Barcelona,"(363, 360, 3)",363,360,198.0777700617284,198.46898148148148
21129,EO_542874.jpg,Eosinophil,Barcelona,"(363, 360, 3)",363,360,185.8504475308642,182.6604861111111
21812,EO_738445.jpg,Eosinophil,Barcelona,"(363, 360, 3)",363,360,184.29305555555555,180.62676697530864
20425,EO_346565.jpg,Eosinophil,Barcelona,"(363, 360, 3)",363,360,198.41577160493827,197.93066358024691
299,EOS_0143.tiff,Eosinophil,Munich,"(400, 400, 3)",400,400,203.10087191358025,194.09684413580246
20537,EO_378108.jpg,Eosinophil,Barcelona,"(363, 360, 3)",363,360,193.87015432098767,193.19358024691357
21113,EO_536854.jpg,Eosinophil,Barcelona,"(363, 360, 3)",363,360,193.23835648148147,191.79435956790124
42860,95-9-4-1_14_3.jpg,Eosinophil,Raabin,"(575, 575, 3)",575,575,135.37101851851853,123.86327160493828
22370,EO_905284.jpg,Eosinophil,Barcelona,"(363, 360, 3)",363,360,192.8406635802469,191.99581790123457
20890,EO_482568.jpg,Eosinophil,Barcelona,"(363, 360, 3)",363,360,178.27242283950616,174.5941435185185
19689,EO_133581.jpg,Eosinophil,Barcelona,"(369, 366, 3)",369,366,194.001512345679,186.3932175925926
20901,EO_484926.jpg,Eosinophil,Barcelona,"(363, 360, 3)",363,360,177.31934413580248,172.4073225308642
20896,EO_483841.jpg,Eosinophil,Barcelona,"(363, 360, 3)",363,360,191.78347222222223,190.0239274691358
20562,EO_386448.jpg,Eosinophil,Barcelona,"(363, 360, 3)",363,360,191.6602237654321,190.0870061728395
20197,EO_278795.jpg,Eosinophil,Barcelona,"(363, 360, 3)",363,360,190.4790586419753,188.9212037037037
19704,EO_140071.jpg,Eosinophil,Barcelona,"(363, 360, 3)",363,360,191.7695061728395,190.77912037037038
21177,EO_553758.jpg,Eosinophil,Barcelona,"(363, 360, 3)",363,360,195.79234567901236,194.15965277777778
20270,EO_301622.jpg,Eosinophil,Barcelona,"(363, 360, 3)",363,360,179.51264660493828,174.54222222222222
20304,EO_313229.jpg,Eosinophil,Barcelona,"(363, 360, 3)",363,360,193.54172067901234,192.24375771604937
21762,EO_726217.jpg,Eosinophil,Barcelona,"(363, 360, 3)",363,360,198.68323302469136,198.30073302469137
539,EOS_0383.tiff,Eosinophil,Munich,"(400, 400, 3)",400,400,185.4771450617284,172.6901311728395
21186,EO_55519.jpg,Eosinophil,Barcelona,"(363, 360, 3)",363,360,189.01636574074075,186.20189814814816
297,EOS_0141.tiff,Eosinophil,Munich,"(400, 400, 3)",400,400,196.08702932098765,184.2634336419753
20990,EO_504568.jpg,Eosinophil,Barcelona,"(363, 360, 3)",363,360,190.2225848765432,188.94261574074073
21253,EO_578965.jpg,Eosinophil,Barcelona,"(363, 360, 3)",363,360,189.23792438271605,186.30337962962963
42541,95-8-27-1_253_3.jpg,Eosinophil,Raabin,"(575, 575, 3)",575,575,140.90070216049384,131.4603549382716
22622,EO_977027.jpg,Eosinophil,Barcelona,"(363, 360, 3)",363,360,195.33717592592592,194.20958333333334
42849,95-9-3-4_26_1.jpg,Eosinophil,Raabin,"(575, 575, 3)",575,575,136.8940663580247,128.2575848765432
21353,EO_608347.jpg,Eosinophil,Barcelona,"(363, 360, 3)",363,360,183.29782407407407,179.55314814814815
22110,EO_824657.jpg,Eosinophil,Barcelona,"(363, 360, 3)",363,360,189.63847222222222,187.00173611111111
234,EOS_0078.tiff,Eosinophil,Munich,"(400, 400, 3)",400,400,175.42039351851852,162.36992283950616
37667,95-8-27-1_103_4.jpg,Eosinophil,Raabin,"(575, 575, 3)",575,575,149.87713734567902,140.6055478395062
22281,EO_873315.jpg,Eosinophil,Barcelona,"(363, 360, 3)",363,360,188.01873456790125,185.17987654320987
42428,95-8-27-1_134_5.jpg,Eosinophil,Raabin,"(575, 575, 3)",575,575,140.81714506172838,131.20066358024692
22241,EO_861038.jpg,Eosinophil,Barcelona,"(363, 360, 3)",363,360,189.2838348765432,187.40943672839506
22550,EO_957649.jpg,Eosinophil,Barcelona,"(363, 360, 3)",363,360,193.33533950617283,191.89264660493828
482,EOS_0326.tiff,Eosinophil,Munich,"(400, 400, 3)",400,400,183.1935262345679,169.72130401234568
22077,EO_81523.jpg,Eosinophil,Barcelona,"(363, 360, 3)",363,360,189.22002314814816,186.34483796296297
20109,EO_255718.jpg,Eosinophil,Barcelona,"(363, 360, 3)",363,360,186.23524691358026,183.4154089506173
21436,EO_631496.jpg,Eosinophil,Barcelona,"(363, 360, 3)",363,360,187.14086419753087,183.7216975308642
21283,EO_585427.jpg,Eosinophil,Barcelona,"(363, 360, 3)",363,360,191.44922839506174,189.49247685185185
